STATEFP10,STATE,STATE_ABV,ZCTA,GEOID10,MULTI_STATE,POP,PR_HRI,F_HRI,LOW_EMS,P_NEHD,PR_NEHD,HHB_SCORE,HHB_RANK,P_CHD,PR_CHD,F_CHD,P_OBS,PR_OBS,F_OBS,P_DIABETES,PR_DIABETES,F_DIABETES,P_COPD,PR_COPD,F_COPD,P_ASTHMA,PR_ASTHMA,F_ASTHMA,P_MNTHL,PR_MNTHL,F_MNTHL,F_SEN_COUNT,SEN_SCORE,SEN_RANK,P_UNINSUR,PR_UNINSUR,P_POV,PR_POV,P_UNEMP,PR_UNEMP,P_NOHSDP,PR_NOHSDP,P_ISO,PR_ISO,P_ELP,PR_ELP,P_DISABL,PR_DISABL,P_ODW,PR_ODW,P_AGE65,PR_AGE65,P_AGE5,PR_AGE5,SOCIODEM_SCORE,SOCIODEM_RANK,P_IMPERV,PR_IMPERV,P_TREEC,PR_TREEC,P_NOVEH,PR_NOVEH,P_MOBILE,PR_MOBILE,P_RENT,PR_RENT,P_OZONE,PR_OZONE,P_PM25,PR_PM25,NBE_SCORE,NBE_RANK,OVERALL_SCORE,OVERALL_RANK
13,GA,Georgia,30309,1330309,0,21845,86,1,0,4,0.0497,0.5248,0.4455,2.7,0.0157,0,23.8,0.0289,0,5.5,0.0169,0,2.8,0.0103,0,8.6,0.0493,0,13.3,0.1304,0,0,0,0,4.8,0.348,12.65730229,0.2415,2.2,0.2244,1.3,0.0533,38.52173539,0.9828,0.297665674,0.4879,5.8,0.0464,0.955718382,0.0494,8.7,0.0689,3.7,0.2453,0.2748,0.0652,44.72663437,0.9205,27.57837022,0.4632,9.5,0.8343,0.5,0.1976,53.99293286,0.9264,1.666666667,0.8026,0,0,0.5921,0.8256,0.3341,0.2386
13,GA,Georgia,30310,1330310,0,26912,89,1,0,3.988888889,0.0497,0.5248,0.4455,6.5,0.4567,0,40.5,0.7968,1,18.5,0.9749,1,8.1,0.5414,0,12.2,0.9313,1,18.4,0.7949,1,4,0.6667,0.7602,16.9,0.8957,41.78532504,0.9041,10,0.8907,16.3,0.7562,22.63487278,0.9028,0.764474424,0.6141,17,0.6673,4.507084715,0.1299,12.3,0.1766,6.9,0.7425,0.668,0.9034,38.34059578,0.8959,31.95158815,0.4211,27.8,0.9766,0.1,0.1293,59.49277915,0.9454,2,0.8311,0,0,0.5999,0.8375,0.7366,0.9142
13,GA,Georgia,30311,1330311,0,32218,86,1,0,4,0.0497,0.5248,0.4455,7.3,0.644,0,41.5,0.8503,1,20.5,0.9896,1,9,0.6883,1,12.6,0.9573,1,18.8,0.8293,1,5,0.8333,0.8437,15.6,0.8711,47.68353133,0.9424,13.2,0.9422,15,0.7168,22.19789685,0.8952,0.768576374,0.6151,21.6,0.8442,5.951288387,0.1919,17.8,0.494,6.3,0.6495,0.7162,0.9643,18.4464935,0.7979,54.92097341,0.1953,27.3,0.9758,0.4,0.1847,61.62236797,0.9523,2.666666667,0.868,0,0,0.5677,0.7872,0.7602,0.934
13,GA,Georgia,30312,1330312,0,19360,88,1,0,4,0.0497,0.5248,0.4455,3.8,0.0462,0,31.8,0.214,0,10.2,0.3566,0,4.7,0.0817,0,10.5,0.545,0,16.7,0.5852,0,0,0,0,8.8,0.6323,32.70609319,0.7926,3.7,0.4104,8.7,0.4381,32.73574395,0.972,0.262167534,0.4756,12.3,0.3725,2.459459459,0.0734,8.8,0.0709,4.6,0.3594,0.4597,0.4118,59.90120727,0.9653,16.28796354,0.5973,19.5,0.9564,0.1,0.1293,65.48137397,0.962,1.666666667,0.8026,0,0,0.6304,0.876,0.4333,0.4297
13,GA,Georgia,30313,1330313,0,9495,92,1,0,4,0.0497,0.5248,0.4455,2.1,0.0111,0,25.2,0.0465,0,5.9,0.0206,0,3.3,0.0172,0,10.2,0.4313,0,21.6,0.9619,1,1,0.1667,0.3497,10.2,0.6997,42.23880597,0.9082,12.9,0.9385,7.9,0.3908,38.06962921,0.982,0.096941923,0.4134,6.3,0.0563,1.757263355,0.0602,1.9,0.0212,0.6,0.0844,0.4555,0.4024,80.32833757,0.9936,5.101088647,0.789,19,0.9543,0,0,62.56113828,0.9544,1.666666667,0.8026,0,0,0.642,0.8895,0.5218,0.6062
13,GA,Georgia,30314,1330314,0,22020,86,1,0,3.984615385,0.0496,0.5248,0.4455,5.6,0.2682,0,38.2,0.63,0,15.6,0.9069,1,7,0.3587,0,13,0.9731,1,21.7,0.9637,1,3,0.5,0.6536,15.7,0.8733,53.46424602,0.9654,11.8,0.9255,16.7,0.7665,25.89047996,0.9405,0.37700682,0.5146,14.5,0.5195,4.154137432,0.1181,12,0.165,5.5,0.51,0.6298,0.8308,38.90787928,0.8982,34.17020642,0.3982,32.1,0.982,0.6,0.2083,69.53886693,0.9704,1.666666667,0.8026,0,0,0.6085,0.8496,0.6949,0.873
13,GA,Georgia,30315,1330315,0,33857,89,1,0,4,0.0497,0.5248,0.4455,6.1,0.3702,0,40.6,0.8027,1,17.3,0.9568,1,8.2,0.5596,0,12.2,0.9313,1,20,0.9088,1,4,0.6667,0.7602,15,0.8581,51.60125879,0.9586,11.3,0.9175,18.3,0.8065,23.7542395,0.9179,1.478372537,0.7244,15.2,0.5641,5.149861724,0.1541,11,0.1291,9.2,0.9204,0.6951,0.9434,37.50681528,0.8926,32.87408407,0.4113,26.3,0.9741,1,0.2414,65.83094556,0.9628,2.333333333,0.8528,0,0,0.6193,0.8627,0.753,0.928
13,GA,Georgia,30316,1330316,0,31110,63,0.75,0,4,0.0497,0.3998,0.2111,3.9,0.0516,0,34.2,0.3228,0,11.1,0.4912,0,4.8,0.0893,0,10.6,0.5818,0,16.3,0.5238,0,0,0,0,12.4,0.7844,23.69476682,0.5847,5.3,0.6166,11.6,0.587,17.05038617,0.7228,0.576084535,0.5705,12.7,0.4007,3.66953349,0.1029,12.4,0.1804,6.7,0.7131,0.5263,0.5851,26.56363784,0.8411,41.54283819,0.3266,7.8,0.7678,0.4,0.1847,37.06246735,0.7981,3,0.8837,0,0,0.5431,0.7416,0.3844,0.3309
13,GA,Georgia,30317,1330317,0,11970,56,0.75,0,4,0.0497,0.3998,0.2111,4,0.058,0,32.6,0.2469,0,10.7,0.4297,0,4.2,0.0489,0,10.1,0.3953,0,15,0.3345,0,0,0,0,8.8,0.6323,17.09053917,0.3797,5.2,0.6062,9.9,0.5036,17.15457233,0.7288,0.519792083,0.5566,10.3,0.2402,3.453372749,0.0975,11,0.1291,9.5,0.9298,0.4804,0.4653,26.17439111,0.8391,32.67260274,0.4135,10,0.8487,0.2,0.1491,32.3782235,0.7262,2,0.8311,0,0,0.544,0.7437,0.355,0.2762
13,GA,Georgia,30318,1330318,0,49736,87,1,0,4,0.0497,0.5248,0.4455,4.4,0.091,0,31.9,0.2181,0,11.6,0.564,0,5.3,0.1363,0,10.5,0.545,0,17.1,0.6422,0,0,0,0,11.2,0.7422,32.54485663,0.7895,6.5,0.7306,10.1,0.5149,24.12240574,0.9226,0.844725181,0.631,11,0.2852,2.968248305,0.0849,10,0.0986,5.5,0.51,0.531,0.5972,39.67285631,0.9008,35.64290185,0.3834,15.5,0.9327,1.1,0.2477,64.24898512,0.9593,2,0.8311,0,0,0.6079,0.8488,0.4729,0.5096
13,GA,Georgia,30319,1330319,0,38423,42,0.5,0,4,0.0497,0.2748,0.0749,3.6,0.0367,0,24.4,0.0357,0,6.7,0.0353,0,3.2,0.0157,0,8.4,0.0302,0,12.7,0.0882,0,0,0,0,7.3,0.5419,11.8962839,0.2193,2.7,0.2762,4.4,0.1785,24.89740884,0.9313,4.908083606,0.8922,8.2,0.1211,3.49908635,0.0986,14.9,0.3097,7.7,0.832,0.4401,0.3653,26.05111722,0.8385,40.79878736,0.3339,6.4,0.6903,0.3,0.1681,45.06412168,0.8764,1,0.6973,0,0,0.5149,0.6829,0.2808,0.1499
13,GA,Georgia,30322,1330322,0,2023,55,0.75,0,-999,-999,0.75,0.8165,0.7,0.002,0,19.3,0.006,0,1.6,0.0033,0,2,0.0038,0,11.4,0.8207,1,26.6,0.9959,1,2,0.3333,0.5404,5.9,0.44,-999,-999,14.4,0.9534,0,0,-999,-999,0,0,5.1,0.0363,0,0,0,0,0,0,0.1787,0.0128,50.86056383,0.9411,18.32658228,0.5708,-999,-999,-999,-999,-999,-999,2,0.8311,0,0,0.5858,0.8164,0.5465,0.654
13,GA,Georgia,30324,1330324,0,24267,69,0.75,0,4,0.0497,0.3998,0.2111,2.7,0.0157,0,24.6,0.0385,0,5.8,0.0194,0,2.8,0.0103,0,8.5,0.0397,0,13.5,0.15,0,0,0,0,7.7,0.5685,16.16557578,0.3498,2,0.2068,5,0.2116,30.93099062,0.9666,3.432460423,0.8502,7.7,0.0994,1.404409544,0.0548,10.1,0.1013,2.8,0.1675,0.3577,0.1844,41.89217559,0.91,34.03663172,0.3996,8.1,0.7826,0.4,0.1847,61.03452891,0.9505,1.333333333,0.7627,0,0,0.57,0.7912,0.2967,0.1744
13,GA,Georgia,30326,1330326,0,4802,61,0.75,0,9.047222222,0.2324,0.4912,0.3681,2.7,0.0157,0,22.1,0.0151,0,5.5,0.0169,0,2.5,0.0075,0,8.3,0.0235,0,12.5,0.0764,0,0,0,0,10.8,0.7267,13.04947159,0.2532,4.9,0.5698,3.8,0.1449,38.6161076,0.9829,2.106241289,0.7815,9.1,0.1685,0.942184154,0.049,15.1,0.322,1.1,0.0947,0.4093,0.2917,78.47596385,0.9923,9.308040201,0.7076,10.8,0.8688,0.8,0.2276,68.93491124,0.9693,1.5,0.8005,0,0,0.6523,0.9007,0.3901,0.3414
13,GA,Georgia,30327,1330327,0,22208,62,0.75,0,4,0.0497,0.3998,0.2111,4.7,0.1251,0,22.7,0.0194,0,7.9,0.0945,0,3.9,0.035,0,8.1,0.0135,0,10.2,0.0044,0,0,0,0,1.2,0.0798,5.952433288,0.0698,3.3,0.3533,0.7,0.0454,16.48402088,0.6908,0.314608791,0.4935,8,0.1116,0.537634409,0.0462,20.7,0.6664,4.2,0.3029,0.286,0.0766,13.73813563,0.7654,60.44276067,0.1444,4.3,0.5172,0.6,0.2083,22.86166843,0.4877,2,0.8311,0,0,0.422,0.4482,0.184,0.0461
13,GA,Georgia,30328,1330328,0,30348,57,0.75,0,4.066666667,0.0529,0.4014,0.2123,4.1,0.0651,0,23.5,0.0258,0,7.3,0.0573,0,3.8,0.0313,0,8.4,0.0302,0,11.8,0.04,0,0,0,0,4.9,0.3565,10.02070393,0.1668,1.8,0.1906,3.4,0.1255,21.26649245,0.8773,3.167660333,0.8402,6.8,0.0702,2.039336536,0.0648,15.4,0.3402,7.1,0.7677,0.38,0.2289,26.56123439,0.841,45.8171093,0.2842,9.6,0.8377,0.6,0.2083,41.83162552,0.8484,1.666666667,0.8026,0,0,0.546,0.7474,0.2971,0.1751
13,GA,Georgia,30329,1330329,0,28539,61,0.75,0,4,0.0497,0.3998,0.2111,3.5,0.0332,0,29,0.1217,0,7.7,0.0806,0,3.7,0.0282,0,9.1,0.1116,0,15.7,0.4363,0,0,0,0,22.1,0.9507,31.20157115,0.765,4.4,0.5068,16.1,0.7505,22.72874832,0.904,15.4153882,0.9765,7.1,0.0783,7.83976407,0.2949,9.9,0.0963,9.3,0.9237,0.6247,0.8192,38.22559438,0.8954,37.31228115,0.3684,12.2,0.8955,0.3,0.1681,74.66332873,0.9778,1.333333333,0.7627,0,0,0.5811,0.8096,0.46,0.4848
13,GA,Georgia,30331,1330331,0,54094,73,0.75,0,4,0.0497,0.3998,0.2111,5.4,0.2301,0,38.1,0.6214,0,16,0.9229,1,6.3,0.2527,0,11.7,0.8748,1,16.5,0.5552,0,2,0.3333,0.5404,11.9,0.7676,30.48190236,0.7517,9.8,0.8861,10.7,0.5445,19.42941665,0.827,0.218005652,0.4595,15.5,0.5824,5.434857815,0.1671,13.8,0.2479,7.1,0.7677,0.6002,0.7667,16.92920028,0.7887,53.86299208,0.2057,13.7,0.9162,0.9,0.2345,50.39856109,0.9086,2.333333333,0.8528,0,0,0.5581,0.7713,0.5724,0.7009
13,GA,Georgia,30332,1330332,0,2970,54,0.75,1,4,0.0497,0.3998,0.2111,0.7,0.002,0,16.6,0.002,0,1.7,0.0037,0,1.8,0.0027,0,9.7,0.256,0,23.1,0.9818,1,1,0.1667,0.3497,1.5,0.094,-999,-999,3.7,0.4104,0,0,-999,-999,0.856954515,0.6334,2.2,0.017,0,0,0,0,0,0,0.1444,0.0082,65.37516649,0.9764,10.92436975,0.6803,-999,-999,-999,-999,-999,-999,1.666666667,0.8026,0,0,0.6148,0.8576,0.3567,0.2795
13,GA,Georgia,30336,1330336,0,971,99,1,0,4,0.0497,0.5248,0.4455,3.6,0.0367,0,37.7,0.5876,0,11.7,0.5779,0,4.5,0.0672,0,10.7,0.6183,0,16.3,0.5238,0,0,0,0,13.2,0.8092,45.03311258,0.9275,21.4,0.9818,18.1,0.8013,87.14285714,0.9974,2.919708029,0.8284,0,0,0,0,0,0,0,0,0.5346,0.6063,49.76559694,0.9369,26.19664794,0.4783,0,0,0,0,93.12977099,0.9912,2,0.8311,0,0,0.4625,0.5576,0.4024,0.3663
13,GA,Georgia,30337,1330337,0,11505,92,1,0,4,0.0497,0.5248,0.4455,5.3,0.2126,0,38.6,0.6637,0,15,0.8812,1,6.8,0.3281,0,11.7,0.8748,1,18.2,0.7754,1,3,0.5,0.6536,13.7,0.824,43.84853502,0.9201,6,0.6889,9.6,0.4874,26.73679825,0.9468,0.807843137,0.6238,13.8,0.4748,6.503541533,0.2201,9.5,0.0858,8.7,0.8999,0.6172,0.8039,54.46170583,0.9513,19.92118822,0.5506,24.6,0.9708,0.1,0.1293,69.56759715,0.9704,2.666666667,0.868,0,0,0.6343,0.8812,0.696,0.8738
13,GA,Georgia,30338,1330338,0,33617,51,0.75,0,3.966666667,0.0493,0.3996,0.2109,3.9,0.0516,0,24.5,0.0369,0,7.2,0.0534,0,3.4,0.0193,0,8.3,0.0235,0,11.6,0.0322,0,0,0,0,3.7,0.2521,8.127129531,0.1176,3.4,0.3672,1.6,0.0592,17.24307926,0.7337,1.442017618,0.7201,7.6,0.095,1.539422858,0.0569,16,0.3791,7.7,0.832,0.3613,0.191,27.43987426,0.8459,41.08014451,0.3309,4.6,0.5448,0.4,0.1847,35.40983607,0.7753,0.666666667,0.618,0,0,0.4714,0.5815,0.2459,0.1042
13,GA,Georgia,30339,1330339,0,18304,83,1,0,4,0.0497,0.5248,0.4455,2.4,0.0132,0,25.4,0.0494,0,5.2,0.0149,0,2.5,0.0075,0,8.8,0.0706,0,13.2,0.1217,0,0,0,0,8.8,0.6323,8.146255654,0.1179,2.9,0.2997,1.8,0.0645,27.25729643,0.9498,1.957968934,0.7702,6.5,0.0617,2.046923629,0.065,11,0.1291,4.1,0.2904,0.3381,0.1501,35.27266033,0.8828,40.48153691,0.337,3,0.381,0.1,0.1293,67.74547449,0.9671,1.666666667,0.8026,0,0,0.5,0.6502,0.3114,0.1968
13,GA,Georgia,30340,1330340,0,29394,61,0.75,0,3.885714286,0.0479,0.399,0.2103,4.4,0.091,0,32.3,0.234,0,10.9,0.4592,0,5.2,0.1262,0,9.5,0.1987,0,17,0.6282,0,0,0,0,29.8,0.9817,35.02653525,0.8304,4.7,0.5454,23.2,0.8916,15.6976456,0.6431,18.64446621,0.9843,6.7,0.0673,17.40495529,0.8043,9.4,0.083,8.2,0.8713,0.6702,0.9068,46.42174304,0.926,29.66968252,0.4424,11.2,0.8776,1.5,0.2712,55.08189836,0.9312,0.333333333,0.458,0,0,0.5581,0.7713,0.4721,0.5082
13,GA,Georgia,30341,1330341,0,31793,54,0.75,0,3.933333333,0.0488,0.3994,0.2108,3.7,0.0416,0,30.2,0.1567,0,8.9,0.1864,0,4.2,0.0489,0,9.2,0.1293,0,16.2,0.5096,0,0,0,0,17.8,0.909,27.71878773,0.6896,3.7,0.4104,12.8,0.6365,20.55918299,0.8611,11.35607039,0.9608,7.8,0.1033,8.883035364,0.3572,8.8,0.0709,9.7,0.9358,0.5935,0.7515,43.6481087,0.9164,30.13777095,0.4376,7.2,0.7397,0.6,0.2083,52.60173193,0.9197,1,0.6973,0,0,0.5599,0.775,0.4343,0.4314
13,GA,Georgia,30342,1330342,0,29879,65,0.75,0,4,0.0497,0.3998,0.2111,3.3,0.0266,0,25.3,0.0481,0,6.6,0.0324,0,3.5,0.0222,0,8.7,0.06,0,13.3,0.1304,0,0,0,0,11.9,0.7676,14.84704728,0.3081,2.8,0.2875,9.4,0.4772,22.00910843,0.8923,5.907990315,0.9111,4.7,0.0317,4.809147469,0.1407,9,0.0742,6.4,0.6659,0.4556,0.4026,26.56393645,0.8411,46.54415394,0.2768,4.7,0.5539,0.2,0.1491,49.78808661,0.9056,1.333333333,0.7627,0,0,0.4985,0.6471,0.3152,0.2035
13,GA,Georgia,30344,1330344,0,31776,83,1,0,4,0.0497,0.5248,0.4455,5.1,0.1812,0,37.1,0.5357,0,14.4,0.8473,1,6.2,0.2402,0,11.3,0.7987,1,17.3,0.6711,1,3,0.5,0.6536,16.4,0.8866,35.392927,0.8354,7,0.7668,9.9,0.5036,23.27191739,0.9121,2.024871411,0.7754,14.7,0.5325,6.196307805,0.2041,12.4,0.1804,6,0.5991,0.6196,0.8083,34.86613979,0.881,38.12794168,0.3602,13.9,0.9183,2.5,0.3204,60.19689512,0.948,2.666666667,0.868,0,0,0.6137,0.8562,0.6909,0.8685
13,GA,Georgia,30345,1330345,0,23129,45,0.5,0,3.96,0.0492,0.2746,0.0748,4,0.058,0,28.1,0.0984,0,8.2,0.1174,0,4,0.0391,0,8.9,0.082,0,13.9,0.1921,0,0,0,0,20.2,0.936,18.65807754,0.4319,3.1,0.3254,16.5,0.7614,17.29096659,0.7359,12.46005064,0.9654,6.7,0.0673,11.87141948,0.5467,12.5,0.1844,6.6,0.6979,0.5652,0.6849,23.13105459,0.8232,46.72517979,0.2746,5.9,0.6549,0,0,50.36923372,0.9085,1,0.6973,0,0,0.4798,0.6029,0.3406,0.2499
13,GA,Georgia,30346,1330346,0,4696,58,0.75,0,-999,-999,0.75,0.8165,1.4,0.0085,0,22.3,0.0166,0,3.5,0.0093,0,1.5,0.0012,0,8.3,0.0235,0,12.9,0.1004,0,0,0,0,6,0.4474,2.625152625,0.029,1.5,0.1686,0.4,0.0434,46.09393439,0.9893,3.179442509,0.8407,6.7,0.0673,2.544603685,0.0752,7.9,0.0556,6.6,0.6979,0.3414,0.156,67.56335579,0.9804,12.90670352,0.6489,6.6,0.7035,0,0,94.77924589,0.9918,1,0.6973,0,0,0.5746,0.7987,0.4428,0.4492
13,GA,Georgia,30349,1330349,0,67602,82,1,0,4,0.0497,0.5248,0.4455,3.8,0.0462,0,39.1,0.7026,1,12.2,0.643,0,4.9,0.098,0,11.5,0.8408,1,17.2,0.6568,0,2,0.3333,0.5404,15.3,0.8647,22.99912346,0.5639,8.8,0.856,7.1,0.3413,16.95288577,0.7176,1.111549881,0.6754,11.8,0.3379,6.075506748,0.1981,9.5,0.0858,8.3,0.8775,0.5518,0.6503,23.92390476,0.8276,44.94093674,0.293,8.3,0.791,0.6,0.2083,47.36023695,0.8924,3,0.8837,0,0,0.5566,0.7678,0.601,0.7467
13,GA,Georgia,30350,1330350,0,34740,43,0.5,0,4,0.0497,0.2748,0.0749,3.4,0.0293,0,27.6,0.0881,0,7.4,0.0624,0,3.8,0.0313,0,9.5,0.1987,0,14.7,0.2946,0,0,0,0,13,0.8029,18.32047371,0.4209,4.4,0.5068,4.6,0.1894,20.60239044,0.8621,3.924174215,0.8673,6.4,0.0588,3.866940383,0.109,10.2,0.1043,5.6,0.5283,0.445,0.3766,18.52446185,0.7986,50.75138353,0.2347,6.3,0.6834,0.6,0.2083,63.65018122,0.9573,1,0.6973,0,0,0.5114,0.6754,0.2817,0.1514
13,GA,Georgia,30354,1330354,0,14857,69,0.75,0,4,0.0497,0.3998,0.2111,5.4,0.2301,0,38,0.6132,0,15.2,0.8907,1,7.3,0.4066,0,11.8,0.8893,1,19.1,0.8527,1,3,0.5,0.6536,23,0.9566,43.41659746,0.9171,8.3,0.8369,20.6,0.8517,23.47206917,0.9145,4.583562397,0.8847,16.8,0.6566,8.027968406,0.3066,11.2,0.1351,7.2,0.7801,0.724,0.9709,39.31140544,0.8995,35.01141862,0.3899,17.7,0.9482,2.2,0.3064,67.55868545,0.9667,3,0.8837,0,0,0.6278,0.8731,0.6772,0.8531
13,GA,Georgia,30360,1330360,0,14536,53,0.75,0,4,0.0497,0.3998,0.2111,4.1,0.0651,0,31,0.1848,0,9.4,0.2446,0,4.7,0.0817,0,9,0.096,0,15.3,0.3772,0,0,0,0,23.1,0.9575,25.03651025,0.6212,3.9,0.4372,17.8,0.7941,10.35369205,0.266,14.45192038,0.9733,5.5,0.0415,13.13155386,0.6199,9.1,0.0762,10,0.9433,0.573,0.7028,36.66247799,0.8886,33.69388585,0.4031,4.4,0.5277,0,0,41.86530458,0.8489,0.333333333,0.458,0,0,0.4466,0.5148,0.3572,0.2804
13,GA,Georgia,30363,1330363,0,2680,86,1,0,9.116296296,0.235,0.6175,0.6348,1.7,0.0099,0,26,0.0589,0,5,0.0137,0,2.6,0.0086,0,9.8,0.2874,0,17.8,0.7322,1,1,0.1667,0.3497,11.9,0.7676,40.08219178,0.8898,4.6,0.5327,1.3,0.0533,37.28623493,0.9811,0,0,1.9,0.0161,1.881014873,0.062,1.4,0.0205,0.6,0.0844,0.3408,0.1549,78.50264285,0.9924,4.824295011,0.7944,11.7,0.8866,0,0,63.83886256,0.958,2.5,0.8668,0,0,0.6426,0.89,0.5074,0.5786
13,GA,Georgia,30401,1330401,0,13500,87,1,0,9.666666667,0.2669,0.6335,0.6591,7.3,0.644,0,41.1,0.8303,1,14.9,0.8763,1,9.4,0.7429,1,11.3,0.7987,1,18.7,0.8217,1,5,0.8333,0.8437,17.4,0.9032,37.30379271,0.8607,7.4,0.7922,20.9,0.8577,14.96335079,0.5954,2.04563336,0.7775,19.7,0.787,14.80637813,0.7046,14.2,0.2691,7.5,0.8126,0.736,0.9792,2.055719887,0.5127,57.13860402,0.175,13.9,0.9183,19.4,0.7755,42.24995126,0.8527,0,0,0.333333333,0.6092,0.5491,0.7539,0.809,0.9665
13,GA,Georgia,30410,1330410,0,2168,65,0.75,0,10.6,0.3242,0.5371,0.4682,6.4,0.4347,0,40.6,0.8027,1,13.4,0.7728,1,8.2,0.5596,0,10.4,0.5077,0,18,0.755,1,3,0.5,0.6536,16.3,0.8847,27.36842105,0.6805,4.1,0.4656,9.9,0.5036,14,0.5289,1.178550383,0.6859,15.6,0.5888,9.179926561,0.3761,15.7,0.3588,6.4,0.6659,0.5739,0.7049,1.055414704,0.3168,52.65968987,0.2166,3.9,0.4784,34.4,0.9302,31.09243697,0.7006,0,0,0.333333333,0.6092,0.4645,0.5632,0.5975,0.7417
13,GA,Georgia,30411,1330411,0,4371,20,0.25,0,10.46666667,0.3186,0.2843,0.0835,5.9,0.3285,0,43.4,0.9248,1,13.5,0.7813,1,7.6,0.4575,0,9.8,0.2874,0,17.7,0.7205,1,3,0.5,0.6536,25.2,0.9683,34.71925393,0.8261,15.6,0.9615,17.2,0.7798,8.855744582,0.1811,0.019406171,0.394,11.3,0.3049,29.51739618,0.9622,11.2,0.1351,3.4,0.2154,0.5728,0.7023,0.664230885,0.1832,55.1149443,0.1938,13,0.9077,25.4,0.8536,38.4219554,0.8145,0,0,0.333333333,0.6092,0.5089,0.6702,0.5274,0.618
13,GA,Georgia,30412,1330412,0,80,20,0.25,1,11.2,0.3654,0.3077,0.1054,8.9,0.8975,1,35.3,0.3931,0,14.1,0.8264,1,10.1,0.8222,1,10,0.3568,0,15.8,0.4506,0,3,0.5,0.6536,1.5,0.094,16.92307692,0.3739,8.8,0.856,28.6,0.942,22.03389831,0.8927,0,0,23.1,0.8764,16.12903226,0.7612,36.9,0.9505,0,0,0.5747,0.707,1.999224019,0.5064,48.86071107,0.2532,37.9,0.9875,7.7,0.517,3.448275862,0.0439,0,0,0.333333333,0.6092,0.4167,0.4336,0.4749,0.5136
13,GA,Georgia,30413,1330413,0,1575,65,0.75,0,8.8,0.2172,0.4836,0.3542,8.6,0.8659,1,44.2,0.945,1,18.8,0.9782,1,10.8,0.8794,1,11.6,0.8587,1,18.1,0.7656,1,6,1,0.9102,10.3,0.7047,37.67876788,0.865,10.4,0.8995,21.1,0.8616,15.75757576,0.6469,0,0,15.4,0.5765,15.77181208,0.7476,22.3,0.7375,3.6,0.2353,0.6275,0.8253,0.618858849,0.1664,54.50564215,0.1993,0.9,0.174,28.1,0.8826,24.14330218,0.5258,0,0,0.333333333,0.6092,0.3653,0.2958,0.5964,0.74
13,GA,Georgia,30415,1330415,0,6780,86,1,0,-999,-999,1,0.9934,6.1,0.3702,0,34.2,0.3228,0,11.2,0.5047,0,7.8,0.4911,0,10.4,0.5077,0,17.6,0.7082,1,1,0.1667,0.3497,15.8,0.8756,21.39451728,0.5152,8.7,0.8521,11.7,0.5909,11.87248076,0.371,0.076911244,0.4072,15.9,0.6067,15.70200573,0.7447,14.7,0.2985,3.9,0.2673,0.5529,0.6532,1.282987198,0.3799,46.79264088,0.2738,2.6,0.3395,35.1,0.9336,26.08376194,0.5804,0,0,0.333333333,0.6092,0.4452,0.5113,0.6269,0.7869
13,GA,Georgia,30417,1330417,0,11090,76,1,0,10.64,0.3308,0.6654,0.7016,7.6,0.7055,1,41.6,0.8556,1,15.3,0.8948,1,9.7,0.7788,1,11.2,0.7745,1,19.1,0.8527,1,6,1,0.9102,16.8,0.894,38.89974594,0.8781,5.8,0.6688,22.3,0.8796,13.88555422,0.521,3.41022072,0.8493,16.3,0.6296,15.6626506,0.7429,15.6,0.3529,6.6,0.6979,0.7114,0.9603,1.977890237,0.504,45.48658695,0.2873,4.6,0.5448,32.3,0.9167,32.57184967,0.73,0,0,0.333333333,0.6092,0.5131,0.6794,0.8129,0.9682
13,GA,Georgia,30420,1330420,0,1460,92,1,0,10.5,0.3197,0.6598,0.6952,7.9,0.7645,1,39.1,0.7026,1,14.1,0.8264,1,9.1,0.7023,1,10.3,0.4679,0,17.1,0.6422,0,4,0.6667,0.7602,12.9,0.8,37.95546559,0.8687,11.7,0.9242,21.7,0.8702,22.23684211,0.8959,1.997896951,0.7738,22.6,0.8672,10.26392962,0.4442,25.2,0.8251,3.7,0.2453,0.7515,0.9871,1.526643849,0.4361,35.26674923,0.3877,13.3,0.9115,36,0.9381,30.10526316,0.6793,0,0,0.333333333,0.6092,0.566,0.7846,0.8068,0.9651
13,GA,Georgia,30421,1330421,0,3381,72,0.75,0,11.2,0.3654,0.5577,0.5137,7.5,0.6855,1,41.4,0.8459,1,14.7,0.8647,1,9.6,0.7675,1,10.9,0.6871,1,18.3,0.786,1,6,1,0.9102,12.6,0.7909,33.34557473,0.804,1.2,0.1511,18.2,0.8035,14.20064132,0.5429,0.349378882,0.5053,20.9,0.8243,16.5704864,0.7773,18.7,0.5522,5.4,0.4912,0.6243,0.8184,1.409173145,0.4111,40.10467996,0.3406,5,0.5802,53.2,0.9863,29.59427208,0.6684,0,0,0.333333333,0.6092,0.5137,0.6805,0.7307,0.9084
13,GA,Georgia,30423,1330423,0,120,20,0.25,1,10.6,0.3242,0.2871,0.0855,9.8,0.9553,1,43.6,0.9306,1,18.6,0.9764,1,12.8,0.9618,1,11.6,0.8587,1,19.7,0.8931,1,6,1,0.9102,5,0.3652,81.53153153,0.9949,17.2,0.9696,32.3,0.96,22.85714286,0.9058,0,0,27,0.9325,35.41666667,0.9788,13.1,0.2132,11.3,0.9651,0.7285,0.9747,4.204365848,0.6339,47.75076253,0.2638,6,0.6628,26.9,0.8705,65.67164179,0.9624,0,0,0.333333333,0.6092,0.5718,0.794,0.6911,0.8687
