STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,GEOID_2020,COUNTY,StateDesc,STATEABBR,LOCATION,E_TOTPOP,M_TOTPOP,E_DAYPOP,SPL_EJI,RPL_EJI,SPL_SER,RPL_SER,SPL_EJI_CBM,RPL_EJI_CBM,E_MINRTY,EPL_MINRTY,SPL_SVM_DOM1,RPL_SVM_DOM1,E_POV200,EPL_POV200,E_NOHSDP,EPL_NOHSDP,E_UNEMP,EPL_UNEMP,E_RENTER,EPL_RENTER,E_HOUBDN,EPL_HOUBDN,E_UNINSUR,EPL_UNINSUR,E_NOINT,EPL_NOINT,SPL_SVM_DOM2,RPL_SVM_DOM2,E_AGE65,EPL_AGE65,E_AGE17,EPL_AGE17,E_DISABL,EPL_DISABL,E_LIMENG,EPL_LIMENG,SPL_SVM_DOM3,RPL_SVM_DOM3,E_MOBILE,EPL_MOBILE,E_GROUPQ,EPL_GROUPQ,SPL_SVM_DOM4,RPL_SVM_DOM4,SPL_SVM,RPL_SVM,E_OZONE,EPL_OZONE,E_PM,EPL_PM,E_DSLPM,EPL_DSLPM,E_TOTCR,EPL_TOTCR,SPL_EBM_DOM1,RPL_EBM_DOM1,E_NPL,EPL_NPL,E_TRI,EPL_TRI,E_TSD,EPL_TSD,E_RMP,EPL_RMP,E_COAL,EPL_COAL,E_LEAD,EPL_LEAD,SPL_EBM_DOM2,RPL_EBM_DOM2,E_PARK,EPL_PARK,E_HOUAGE,EPL_HOUAGE,E_WLKIND,EPL_WLKIND,SPL_EBM_DOM3,RPL_EBM_DOM3,E_RAIL,EPL_RAIL,E_ROAD,EPL_ROAD,E_AIRPRT,EPL_AIRPRT,SPL_EBM_DOM4,RPL_EBM_DOM4,E_IMPWTR,EPL_IMPWTR,F_IMPWTR,SPL_EBM_DOM5,RPL_EBM_DOM5,SPL_EBM,RPL_EBM,E_ASTHMA,EPL_ASTHMA,F_ASTHMA,E_CANCER,EPL_CANCER,F_CANCER,E_CHD,EPL_CHD,F_CHD,E_MHLTH,EPL_MHLTH,F_MHLTH,E_DIABETES,EPL_DIABETES,F_DIABETES,F_HVM,RPL_HVM,E_NEHD,EPL_NEHD,SPL_CBM_DOM1,RPL_CBM_DOM1,E_BURN,EPL_BURN,E_SMOKE,EPL_SMOKE,SPL_CBM_DOM2,RPL_CBM_DOM2,E_CFLD,EPL_CFLD,F_CFLD,E_DRGT,EPL_DRGT,F_DRGT,E_HRCN,EPL_HRCN,F_HRCN,E_RFLD,EPL_RFLD,F_RFLD,E_SWND,EPL_SWND,F_SWND,E_TRND,EPL_TRND,F_TRND,SPL_CBM_DOM3,RPL_CBM_DOM3,SPL_CBM,RPL_CBM,AFAM,E_AFAM,HISP,E_HISP,ASIAN,E_ASIAN,AIAN,E_AIAN,NHPI,E_NHPI,TWOMORE,E_TWOMORE,OTHERRACE,E_OTHERRACE,Tribe_PCT_Tract,Tribe_Names,Tribe_Flag
13,097,080505,140000US13097080505,13097080505,13097080505,Douglas County,Georgia,GA,Census Tract 805.05; Douglas County; Georgia,4686,722,4088,0.771,0.1955,0.771,0.3312,0.8898,0.0708,51.8,0.6759,0.6759,0.6759,35.4162,0.6491,4.2,0.237,10,0.8679,40.8,0.6498,24.9,0.5179,18.6,0.9023,6.6,0.3083,4.1323,0.6535,11.4,0.2357,26.2,0.7677,12.6,0.494,0.4,0.3193,1.8167,0.3536,0,0,0,0,0,0,6.6249,0.4716,0.365,0.6153,0,0,0.2567,0.5919,30,0.4976,1.7048,0.581,0,0,1.8942,0.3575,0,0,0,0,0,0,0,0,0.3575,0.1799,88.1692,0.6561,41.4,0.3478,6.5833,0.7112,1.7151,0.5763,2.3211,0.3548,99.5789,0.5907,0,0,0.9455,0.4353,0.12,0.2376,0,0.2376,0.2376,4.9605,0.2994,10.5,0.4749,0,7.4,0.4139,0,6.2,0.3654,0,16.7,0.4718,0,12.5,0.5577,0,0,0,4.2,0.0499,0.0499,0.0499,0,0,5.1,0.18,0.18,0.1787,0,0,1,42,0.7853,9,0.043,0.5034,9,0.75,0.1472,9,1.5791,0.4332,9,0,0,0,1.8691,0.5331,2.099,0.1188,1955,41.7,262,5.6,136,2.9,0,0,0,0,74,1.6,0,0,0,-999,-999
13,047,030306,140000US13047030306,13047030306,13047030306,Catoosa County,Georgia,GA,Census Tract 303.06; Catoosa County; Georgia,5742,743,1895,0.5015,0.0795,0.5015,0.148,0.5534,0.015,10.8,0.1782,0.1782,0.1782,28.7762,0.5195,5.4,0.3154,2.7,0.2576,17.9,0.284,18,0.2735,9.4,0.6448,7.8,0.371,2.6658,0.3106,13.3,0.332,25.1,0.7126,13,0.5203,0.2,0.2539,1.8188,0.3552,9.3,0.7808,0.2,0.443,1.2238,0.7531,5.8866,0.3464,0,0,0,0,0.2446,0.5642,30,0.4976,1.0618,0.3338,0,0,5.6576,0.4226,0,0,0,0,0,0,0,0,0.4226,0.2007,3.1618,0.9603,30.4,0.2435,6.8333,0.6854,1.8892,0.7234,0,0,59.6454,0.3968,0,0,0.3968,0.1248,0.325,0.3969,0,0.3969,0.3969,4.1673,0.1551,10.2,0.3849,0,8.9,0.6162,0,6.5,0.4235,0,17.3,0.5438,0,10.7,0.3345,0,0,0,5.4,0.0777,0.0777,0.0777,0,0,4.8,0.1551,0.1551,0.1541,0,0,1,26.0909,0.6637,9,0.0191,0.3589,9,0,0,0,4.0027,0.6489,9,0.0278,0,2,1.6715,0.4251,1.9043,0.0519,5,0.1,191,3.3,73,1.3,0,0,0,0,223,3.9,127,2.2,0,-999,-999
13,051,003900,140000US13051003900,13051003900,13051003900,Chatham County,Georgia,GA,Census Tract 39; Chatham County; Georgia,3953,734,2360,1.4462,0.5937,1.0462,0.5548,1.9089,0.5586,73.6,0.8132,0.8132,0.8132,41.8568,0.7529,18.9,0.8207,2,0.1698,28.8,0.4849,40.9,0.8637,20.3,0.9227,17.5,0.7618,4.7765,0.7864,13.8,0.3586,19.6,0.371,11.7,0.4321,1.6,0.5499,1.7116,0.2779,0,0,2.1,0.7908,0.7908,0.4802,8.0921,0.7224,0,0,0.091,0.5886,0.2641,0.6089,30,0.4976,1.6951,0.5771,0,0,0,0,53.1462,0.7064,0,0,0,0,0,0,0.7064,0.3112,100,0.5514,78.7,0.7634,11.7083,0.3289,1.6437,0.5041,0,0,100,0.6136,0,0,0.6136,0.2271,0.355,0.4183,0,0.4183,0.4183,5.0771,0.3238,11.4,0.7278,1,7.2,0.3903,0,7.6,0.623,0,17.8,0.6015,0,15.6,0.8241,1,2,0.4,9.4,0.2483,0.2483,0.2483,0,0,3.5,0.067,0.067,0.0664,0.012,0.142,9,15.9091,0.5425,9,0.3448,0.9772,9,1.5,0.3735,9,1.1642,0.3239,9,0.0278,0,2,2.3591,0.7449,2.6744,0.4627,2578,65.2,120,3,113,2.9,0,0,0,0,57,1.4,41,1,0,-999,-999
13,051,004001,140000US13051004001,13051004001,13051004001,Chatham County,Georgia,GA,Census Tract 40.01; Chatham County; Georgia,4524,551,9072,2.186,0.9039,1.586,0.8771,2.6737,0.8963,42.5,0.5997,0.5997,0.5997,34.2087,0.6279,10,0.567,9.2,0.8387,38.7,0.6244,30.3,0.6713,11.2,0.7221,22.6,0.8712,4.9226,0.8141,27.9,0.9142,22.5,0.5562,19.9,0.8525,4.2,0.7365,3.0594,0.9916,1.7,0.592,1.5,0.7423,1.3343,0.8011,9.916,0.9437,0,0,0.091,0.5886,0.3308,0.7413,30,0.4976,1.8275,0.6267,0,0,15.5424,0.5091,0,0,0,0,0,0,0,0,0.5091,0.2353,100,0.5514,83.7,0.8236,12.9583,0.2461,1.6211,0.4811,4.921,0.3771,100,0.6136,56.2716,0.9656,1.9563,0.9402,0.713,0.6384,0,0.6384,0.6384,6.5524,0.6423,9.8,0.2758,0,10.4,0.8434,1,8.6,0.7708,1,14.6,0.2302,0,14,0.7101,1,3,0.6,10,0.2828,0.2828,0.2828,0,0,3.5,0.067,0.067,0.0664,0.012,0.142,9,16.2273,0.5502,9,0.3448,0.9772,9,1.5,0.3735,9,1.1642,0.3239,9,0,0,0,2.3668,0.7482,2.7166,0.4877,1051,23.2,457,10.1,345,7.6,0,0,0,0,69,1.5,0,0,0,-999,-999
13,051,004002,140000US13051004002,13051004002,13051004002,Chatham County,Georgia,GA,Census Tract 40.02; Chatham County; Georgia,3274,748,22738,1.192,0.4485,1.192,0.6618,1.8185,0.5075,53.6,0.6885,0.6885,0.6885,48.2823,0.8342,3.7,0.2032,6.2,0.6581,65.3,0.8665,33.9,0.7505,25.2,0.9603,12.5,0.586,4.8588,0.8022,17.5,0.5634,10.6,0.0667,14.9,0.6389,0,0,1.269,0.0864,4.6,0.6943,3.5,0.8631,1.5574,0.9103,8.3737,0.7648,0,0,0.091,0.5886,0.3054,0.6945,30,0.4976,1.7807,0.6111,0,0,8.0109,0.4498,0,0,0,0,0,0,0,0,0.4498,0.2115,98.435,0.5898,59.6,0.5455,11.1701,0.3579,1.4932,0.3462,0,0,100,0.6136,48.5876,0.9601,1.5737,0.8915,0.138,0.252,0,0.252,0.252,5.5494,0.4272,10.5,0.4749,0,8.3,0.5302,0,7.2,0.5546,0,17,0.5075,0,13.5,0.6642,0,0,0,9.8,0.2686,0.2686,0.2686,0,0,3.5,0.067,0.067,0.0664,0.0722,0.4384,9,16.2273,0.5502,9,0.3448,0.9772,9,1.5,0.3735,9,1.1642,0.3239,9,0.0278,0,2,2.6632,0.8685,2.9988,0.6265,1479,45.2,121,3.7,78,2.4,16,0.5,0,0,62,1.9,0,0,0,-999,-999
13,051,011800,140000US13051011800,13051011800,13051011800,Chatham County,Georgia,GA,Census Tract 118; Chatham County; Georgia,1710,278,3221,1.725,0.7338,1.325,0.7428,2.6682,0.8948,49.9,0.6613,0.6613,0.6613,55.1643,0.8966,11.3,0.619,1.2,0.086,74.3,0.9156,28.5,0.6246,9.6,0.6535,6.7,0.3137,4.109,0.6481,14.9,0.4195,28.4,0.8552,8.9,0.2332,0.1,0.2298,1.7377,0.2962,3,0.6503,0,0,0.6503,0.3729,7.1583,0.5674,0,0,0.091,0.5886,0.304,0.6919,30,0.4976,1.7781,0.6099,0,0,89.6269,0.794,29.9495,0.6409,42.0833,0.8848,0,0,0,0,2.3197,0.8582,52.2881,0.7774,14.7,0.125,10.8833,0.3755,1.2779,0.1715,88.1192,0.7396,68.0794,0.428,0,0,1.1676,0.5492,0.723,0.6442,0,0.6442,0.6442,7.1875,0.7576,11.9,0.8252,1,5.5,0.1978,0,6.2,0.3654,0,21.8,0.9057,1,11.6,0.4493,0,2,0.4,9.4,0.2483,0.2483,0.2483,0,0,3.5,0.067,0.067,0.0664,3.687,0.7374,9,23.8636,0.6475,9,0.3448,0.9772,9,1.5,0.3735,9,1.1642,0.3239,9,0.0556,0.5198,9,3.5793,0.9931,3.8946,0.9432,803,47,42,2.5,5,0.3,0,0,0,0,4,0.2,0,0,0,-999,-999
13,067,031006,140000US13067031006,13067031006,13067031006,Cobb County,Georgia,GA,Census Tract 310.06; Cobb County; Georgia,3814,1129,1516,1.5374,0.6424,1.5374,0.8547,2.0188,0.6182,85.7,0.8814,0.8814,0.8814,38.3848,0.6997,25.5,0.9068,5.5,0.5945,65.9,0.8702,36.3,0.7951,54.6,0.9993,8.9,0.4251,5.2907,0.8751,11.8,0.2542,25.6,0.739,9.9,0.3031,15,0.9295,2.2258,0.6954,0,0,0.5,0.5859,0.5859,0.3154,8.9838,0.847,0.457,0.6724,0,0,0.4817,0.902,40,0.9248,2.4992,0.8441,0,0,31.7239,0.5925,0,0,0,0,0,0,0,0,0.5925,0.2662,100,0.5514,78.8,0.7646,10.875,0.3759,1.6919,0.5539,50.4053,0.6097,0,0,47.8726,0.9595,1.5692,0.8905,0.405,0.4527,0,0.4527,0.4527,6.8055,0.6904,9.8,0.2758,0,4.9,0.1312,0,5.4,0.2129,0,17.5,0.5674,0,12,0.4985,0,0,0,4.4,0.055,0.055,0.055,0,0,4.7,0.1465,0.1465,0.1455,0,0,1,38.5,0.7678,9,0.0409,0.4824,9,1.4167,0.342,9,1.4074,0.392,9,0.0556,0.5198,9,2.504,0.8022,2.7055,0.4814,888,23.3,2266,59.4,115,3,0,0,0,0,0,0,0,0,0,-999,-999
13,067,031119,140000US13067031119,13067031119,13067031119,Cobb County,Georgia,GA,Census Tract 311.19; Cobb County; Georgia,3999,714,2554,1.0771,0.3775,1.0771,0.5798,1.2327,0.1931,64.4,0.7608,0.7608,0.7608,47.7369,0.8282,11.4,0.6228,3.3,0.3381,19.6,0.3188,28.3,0.6192,30.5,0.9805,2.3,0.0879,3.7955,0.573,17.8,0.5801,31.3,0.9269,7.6,0.1527,6.7,0.8177,2.4774,0.8536,2.7,0.6395,0.2,0.443,1.0825,0.7066,8.1162,0.7262,0.365,0.6153,0,0,0.4591,0.8871,40,0.9248,2.4272,0.8317,0,0,28.5118,0.5789,0,0,0,0,0,0,0,0,0.5789,0.2612,99.4535,0.5741,42.8,0.3625,9.0542,0.4808,1.4174,0.2764,0,0,45.2395,0.3423,0,0,0.3423,0.1073,0.383,0.4373,0,0.4373,0.4373,5.2031,0.3509,10.6,0.5055,0,7,0.3678,0,6.7,0.4623,0,17.3,0.5438,0,13.4,0.655,0,0,0,4.4,0.055,0.055,0.055,0,0,4.7,0.1465,0.1465,0.1455,0,0,1,39.4545,0.7742,9,0.0409,0.4824,9,1.4167,0.342,9,1.4074,0.392,9,0.0278,0,2,1.9906,0.5913,2.1921,0.1556,1096,27.4,1276,31.9,100,2.5,0,0,0,0,104,2.6,0,0,0,-999,-999
13,067,031212,140000US13067031212,13067031212,13067031212,Cobb County,Georgia,GA,Census Tract 312.12; Cobb County; Georgia,2550,595,1724,0.9205,0.2805,0.7205,0.2928,1.0525,0.1204,12.9,0.2167,0.2167,0.2167,3.5686,0.0124,0.3,0.015,1.9,0.158,9.6,0.1125,9.6,0.0452,0.4,0.0162,0,0,0.3593,0.0024,24.2,0.843,24.1,0.6569,9.9,0.3031,0.2,0.2539,2.0569,0.5584,0,0,0,0,0,0,2.6329,0.0115,0.365,0.6153,0,0,0.568,0.9382,40,0.9248,2.4783,0.8406,0,0,14.1819,0.5004,0,0,5.4331,0.7453,0,0,0,0,1.2457,0.5212,100,0.5514,45.4,0.3887,9.3333,0.4634,1.4035,0.2641,100,0.8112,78.3295,0.4665,0,0,1.2777,0.6125,0.486,0.5033,0,0.5033,0.5033,6.9085,0.709,8.2,0.029,0,13.6,0.9779,1,6.6,0.4422,0,9.4,0.0028,0,9.4,0.1846,0,1,0.2,4,0.0392,0.0392,0.0392,0,0,4.5,0.127,0.127,0.1262,0,0,1,35.9545,0.7514,9,0.0409,0.4824,9,1.4167,0.342,9,1.4074,0.392,9,0,0,0,1.9678,0.5814,2.134,0.132,54,2.1,119,4.7,68,2.7,0,0,0,0,62,2.4,26,1,0,-999,-999
13,067,031217,140000US13067031217,13067031217,13067031217,Cobb County,Georgia,GA,Census Tract 312.17; Cobb County; Georgia,3962,668,2865,0.7465,0.1834,0.7465,0.3131,0.7851,0.0471,62.9,0.751,0.751,0.751,19.8132,0.3234,6.6,0.3908,8.4,0.8032,56.2,0.8027,30.5,0.6761,8.6,0.6051,0.9,0.0341,3.6354,0.5353,4.9,0.0354,23.8,0.6382,5.8,0.0692,1.7,0.5614,1.3042,0.0956,0,0,0,0,0,0,5.6906,0.3151,0.457,0.6724,0,0,0.6085,0.9495,40,0.9248,2.5467,0.8522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.5514,28.2,0.2249,11.0278,0.3671,1.1434,0.0989,100,0.8112,96.9804,0.5583,0,0,1.3695,0.6759,0.493,0.5078,0,0.5078,0.5078,5.5674,0.4314,9.3,0.1604,0,4.4,0.0816,0,2.8,0.0172,0,15.4,0.3154,0,6.6,0.0353,0,0,0,4,0.0392,0.0392,0.0392,0,0,4.6,0.1365,0.1365,0.1356,0,0,1,37.8636,0.7635,9,0.0409,0.4824,9,0,0,0,1.4074,0.392,9,0.0278,0,2,1.6379,0.4074,1.8136,0.0386,1249,31.5,218,5.5,928,23.4,8,0.2,0,0,88,2.2,0,0,0,-999,-999
13,067,031317,140000US13067031317,13067031317,13067031317,Cobb County,Georgia,GA,Census Tract 313.17; Cobb County; Georgia,5537,1132,2575,1.5508,0.649,1.5508,0.8606,1.7054,0.442,69.4,0.7903,0.7903,0.7903,29.3841,0.5323,11.7,0.6345,17.1,0.9729,25.9,0.4369,28.5,0.6246,17,0.8774,7.4,0.3499,4.4285,0.7173,18,0.591,28.5,0.8585,17.6,0.7724,5.2,0.7748,2.9967,0.9871,0,0,0.1,0.3697,0.3697,0.1668,8.5852,0.795,0.365,0.6153,0,0,0.494,0.9088,40,0.9248,2.4489,0.835,0,0,0,0,0,0,3.7193,0.725,0,0,0,0,0.725,0.3187,75.1179,0.7057,55.6,0.5005,8.3333,0.539,1.7452,0.6047,21.5313,0.4843,67.1852,0.4245,8.3823,0.8954,1.8042,0.9237,0.404,0.4515,0,0.4515,0.4515,7.1748,0.7558,10.9,0.595,0,5.1,0.153,0,5.2,0.1801,0,17.6,0.5792,0,12.4,0.5466,0,0,0,4,0.0392,0.0392,0.0392,0,0,4.8,0.1551,0.1551,0.1541,0,0,1,40.7273,0.7792,9,0.0409,0.4824,9,1.4167,0.342,9,1.4074,0.392,9,0,0,0,1.9956,0.5946,2.1899,0.1546,2682,48.4,904,16.3,37,0.7,0,0,0,0,196,3.5,25,0.5,0,-999,-999
13,067,031320,140000US13067031320,13067031320,13067031320,Cobb County,Georgia,GA,Census Tract 313.20; Cobb County; Georgia,4863,819,1215,1.8003,0.7678,1.4003,0.7849,1.9466,0.5789,98.7,0.9808,0.9808,0.9808,43.6973,0.7783,12.3,0.6558,13.2,0.9367,81.9,0.947,39.8,0.8496,14,0.8118,4.2,0.1815,5.1607,0.8545,4.4,0.029,27.2,0.8111,5.6,0.0619,2.4,0.6287,1.5307,0.176,0,0,0.2,0.443,0.443,0.2021,8.1152,0.726,0.365,0.6153,0,0,0.4692,0.8943,40,0.9248,2.4344,0.8327,0,0,99.915,0.8549,37.2631,0.663,0,0,0,0,0,0,1.5179,0.6281,81.0316,0.6845,23.4,0.1864,8.6111,0.5143,1.3852,0.2485,0.0007,0.318,100,0.6136,0,0,0.9316,0.427,0.398,0.4479,0,0.4479,0.4479,6.717,0.6743,12.1,0.8555,1,4,0.0489,0,4.4,0.0863,0,19.1,0.7331,1,12.6,0.5695,0,2,0.4,4,0.0392,0.0392,0.0392,0,0,4.7,0.1465,0.1465,0.1455,0,0,1,38.8182,0.77,9,0.0409,0.4824,9,1.4167,0.342,9,1.4074,0.392,9,0,0,0,1.9864,0.5898,2.1721,0.1463,4101,84.3,553,11.4,22,0.5,0,0,0,0,125,2.6,0,0,0,-999,-999
13,067,031512,140000US13067031512,13067031512,13067031512,Cobb County,Georgia,GA,Census Tract 315.12; Cobb County; Georgia,5334,840,1410,0.7436,0.1818,0.7436,0.3107,0.9245,0.0801,71.3,0.8007,0.8007,0.8007,35.3018,0.6469,9.5,0.5446,6.7,0.6984,19.4,0.3148,24.2,0.4955,8,0.5729,4,0.1714,3.4445,0.4902,11.1,0.2216,19.6,0.371,9.6,0.2817,2,0.5931,1.4674,0.1486,0,0,0.1,0.3697,0.3697,0.1668,6.0823,0.3788,0.274,0.5463,0,0,0.3443,0.7623,40,0.9248,2.2334,0.7709,0,0,0.2647,0.3081,0,0,0,0,0,0,0,0,0.3081,0.1628,92.5108,0.6348,21.5,0.173,5,0.8717,1.6795,0.5415,14.1853,0.4404,31.3388,0.2847,0,0,0.7251,0.3497,0.222,0.3199,0,0.3199,0.3199,5.266,0.3648,11.1,0.652,0,6.7,0.333,0,6,0.3257,0,17.1,0.5194,0,12.9,0.6034,0,0,0,4.6,0.0602,0.0602,0.0602,0,0,5,0.1723,0.1723,0.1711,0,0,1,42.3182,0.7872,9,0.0409,0.4824,9,1.4167,0.342,9,1.4074,0.392,9,0,0,0,2.0036,0.5987,2.2361,0.1809,3068,57.5,483,9.1,54,1,0,0,0,0,175,3.3,24,0.4,0,-999,-999
13,069,010802,140000US13069010802,13069010802,13069010802,Coffee County,Georgia,GA,Census Tract 108.02; Coffee County; Georgia,4894,687,3740,2.3748,0.951,1.5748,0.8718,2.5553,0.8581,56.9,0.7118,0.7118,0.7118,59.4548,0.9257,25.7,0.9084,5.8,0.6233,52.2,0.7679,26.5,0.5677,21.9,0.9375,13.4,0.6229,5.3534,0.8852,10.1,0.1801,31.9,0.9369,12.5,0.4874,2.3,0.6199,2.2243,0.6943,13.6,0.8354,1,0.6883,1.5237,0.8952,9.8132,0.9353,0,0,0.182,0.7498,0.0914,0.13,30,0.4976,1.3774,0.4653,0,0,3.0959,0.3829,0,0,3.0959,0.7154,0,0,0,0,1.0983,0.472,9.0739,0.9318,38.6,0.3191,5.1944,0.8513,2.1022,0.8616,26.3471,0.5096,23.7122,0.2482,0.2325,0.8165,1.5743,0.8916,0.307,0.3843,0,0.3843,0.3843,6.5365,0.6395,12.6,0.9098,1,6.8,0.3445,0,8.4,0.7441,1,21.6,0.8976,1,17.3,0.8981,1,4,0.8,9.2,0.2303,0.2303,0.2303,0,0,3.3,0.0631,0.0631,0.0625,0,0,1,22.2727,0.6328,9,0.2805,0.9366,9,0.4583,0.0641,9,1.0769,0.3083,9,0.0278,0,2,1.9418,0.5697,2.2352,0.1805,2215,45.3,570,11.6,0,0,0,0,0,0,0,0,0,0,0,-999,-999
13,073,030313,140000US13073030313,13073030313,13073030313,Columbia County,Georgia,GA,Census Tract 303.13; Columbia County; Georgia,4683,1213,2961,2.1224,0.8861,1.3224,0.7412,2.4344,0.8135,32.2,0.4952,0.4952,0.4952,46.5583,0.8142,32.5,0.9523,11.9,0.9157,44.6,0.6928,43.8,0.8978,27.2,0.9695,11.8,0.5585,5.8008,0.9456,22.3,0.7849,13.2,0.1095,17.1,0.7502,0.3,0.2859,1.9305,0.4459,8.8,0.7729,0.2,0.443,1.2159,0.7499,9.4424,0.8999,0,0,0.182,0.7498,0.252,0.5813,30,0.4976,1.8287,0.6272,0,0,50.9752,0.6641,0,0,0,0,0,0,0,0,0.6641,0.2924,79.8943,0.6886,33,0.2662,7.5333,0.6109,1.5657,0.4219,0,0,100,0.6136,0,0,0.6136,0.2271,0.996,0.8552,0,0.8552,0.8552,5.5273,0.4225,11.5,0.7493,1,8.4,0.5435,0,9.9,0.9021,1,20.1,0.8114,1,16.4,0.8631,1,4,0.8,4.8,0.0637,0.0637,0.0637,0,0,3.7,0.0753,0.0753,0.0747,0,0,1,48.0455,0.8341,9,0.0969,0.6451,9,1,0.2184,9,3.7172,0.6376,9,0,0,0,2.3352,0.7343,2.4742,0.312,516,11,24,0.5,93,2,0,0,0,0,875,18.7,0,0,0,-999,-999
13,075,960301,140000US13075960301,13075960301,13075960301,Cook County,Georgia,GA,Census Tract 9603.01; Cook County; Georgia,3613,535,2393,1.9823,0.8398,1.1823,0.6553,2.6166,0.8787,54.8,0.697,0.697,0.697,59.1048,0.9236,25.2,0.9043,8.7,0.8178,34.1,0.5641,28.4,0.6217,18.1,0.8946,17.4,0.7591,5.4852,0.9036,11.3,0.2309,37.9,0.9871,12.7,0.5006,2.5,0.6363,2.3549,0.7839,27.4,0.9381,0,0,0.9381,0.614,9.4752,0.9028,0,0,0,0,0.1099,0.1871,30,0.4976,0.6847,0.1661,0,0,9.7238,0.4668,8.3027,0.5439,0,0,0,0,0,0,1.0107,0.4443,7.2581,0.9401,40.9,0.3428,5.2333,0.8481,2.131,0.8772,30.7971,0.5307,22.6377,0.2425,0,0,0.7732,0.3656,0.156,0.2647,0,0.2647,0.2647,4.8643,0.2795,12.8,0.925,1,7.6,0.4384,0,9.5,0.8706,1,22.3,0.9228,1,17.9,0.9166,1,4,0.8,6,0.0988,0.0988,0.0988,0,0,3.9,0.0889,0.0889,0.0883,0,0,1,25.1364,0.6557,9,0.2618,0.9243,9,0.2083,0.0132,9,1.3415,0.3792,9,0.1389,0.8557,9,2.8281,0.921,3.0158,0.6343,1078,29.8,571,15.8,0,0,0,0,0,0,319,8.8,11,0.3,0,-999,-999
13,077,170307,140000US13077170307,13077170307,13077170307,Coweta County,Georgia,GA,Census Tract 1703.07; Coweta County; Georgia,6824,871,7204,1.7075,0.7262,1.5075,0.8409,1.8265,0.5121,51.7,0.6752,0.6752,0.6752,43.3979,0.7741,17.3,0.7903,2.6,0.2443,75.1,0.9195,52.2,0.9617,15.2,0.8406,12.8,0.5983,5.1288,0.849,7,0.076,19.9,0.3899,14.4,0.6092,3.1,0.6798,1.7549,0.3083,0,0,4.8,0.8995,0.8995,0.5725,8.4584,0.7772,0.274,0.5463,0,0,0.2205,0.5053,40,0.9248,1.9764,0.6794,0,0,78.1046,0.7539,0.8451,0.4606,15.609,0.8089,0,0,0,0,2.0234,0.8018,65.4215,0.7371,28.6,0.2282,9.6667,0.4426,1.4079,0.2677,55.5657,0.6277,99.3475,0.5852,0,0,1.2129,0.5742,0.338,0.4066,0,0.4066,0.4066,7.0272,0.7303,11,0.6239,0,5.1,0.153,0,4.8,0.1258,0,19.8,0.7896,1,10.7,0.3345,0,1,0.2,3.4,0.0266,0.0266,0.0266,0,0,4.4,0.1172,0.1172,0.1163,0,0,1,44.5455,0.7961,9,0.0701,0.5571,9,1.0417,0.2324,9,1.2923,0.3705,9,0.0278,0,2,1.9561,0.5757,2.0999,0.119,2327,34.1,581,8.5,301,4.4,7,0.1,0,0,313,4.6,0,0,0,-999,-999
13,077,170408,140000US13077170408,13077170408,13077170408,Coweta County,Georgia,GA,Census Tract 1704.08; Coweta County; Georgia,8139,1054,2912,0.4837,0.0736,0.4837,0.1385,1.0827,0.1311,14.8,0.2495,0.2495,0.2495,6.3644,0.0437,5.7,0.3348,0.8,0.0553,5,0.0422,8.9,0.0358,5.3,0.3909,3.3,0.1344,1.0371,0.0403,14.5,0.3966,22.3,0.5433,8.2,0.1888,1.1,0.4781,1.6068,0.2137,6.3,0.7302,0,0,0.7302,0.4349,3.6236,0.061,0.457,0.6724,0,0,0.1871,0.4142,30,0.4976,1.5842,0.5366,0,0,2.8092,0.3774,0,0,0,0,0,0,0,0,0.3774,0.1867,11.3975,0.9208,9.5,0.0893,6.5509,0.7135,1.7236,0.5842,9.3014,0.4088,39.2508,0.3185,9.3295,0.8992,1.6265,0.9036,0.094,0.2164,0,0.2164,0.2164,5.5281,0.4227,9.2,0.1418,0,9,0.632,0,5.8,0.2866,0,14.2,0.192,0,9.8,0.2276,0,0,0,3.6,0.0291,0.0291,0.0291,0,0,4.7,0.1465,0.1465,0.1455,0,0,1,45.1818,0.8075,9,0.0701,0.5571,9,1.0417,0.2324,9,1.2923,0.3705,9,0.1111,0.8014,9,2.7689,0.9054,2.9445,0.599,497,6.1,428,5.3,146,1.8,0,0,0,0,131,1.6,0,0,0,-999,-999
